,fips,year,counts_x,race,counts_y,percentage,variable,value,representation
69421,42101037800,2015,621,White - Non-Latino,327,52.65700483091788,White - Non-Latino,86.54153355,0.6084593451362277
5513,42101007400,2015,1376,White - Non-Latino,55,3.997093023255814,White - Non-Latino,6.56984786,0.6083996324468637
67489,42101036502,2021,22,White - Non-Latino,12,54.54545454545454,White - Non-Latino,89.69830758,0.6080990379534933
14439,42101011100,2015,2806,Asian,17,0.6058446186742694,Asian,0.99676724,0.6078095209813169
511,42101001202,2014,53,Asian,2,3.7735849056603774,Asian,6.20985011,0.6076772931416822
66167,42101036203,2015,189,Asian,3,1.5873015873015872,Asian,2.61259505,0.6075574503218887
57033,42101032500,2021,81,White - Non-Latino,32,39.50617283950617,White - Non-Latino,65.05376344,0.6072849709293647
56765,42101032300,2020,81,White - Non-Latino,27,33.33333333333333,White - Non-Latino,54.88917862,0.607284243841602
52313,42101030700,2020,37,White - Non-Latino,12,32.432432432432435,White - Non-Latino,53.41576507,0.6071696696645749
19661,42101014200,2014,725,White - Non-Latino,325,44.827586206896555,White - Non-Latino,73.97759104,0.6059616915973661
40821,42101025600,2015,49,White - Non-Latino,14,28.57142857142857,White - Non-Latino,47.19183078,0.6054316626244813
59243,42101033600,2014,247,Asian,12,4.8582995951417,Asian,8.02505098,0.605391742339025
73022,42101980700,2014,785,Black - Non-Latino,285,36.30573248407643,Black - Non-Latino,60.0,0.6050955414012739
5541,42101007400,2016,931,White - Non-Latino,37,3.9742212674543502,White - Non-Latino,6.56984786,0.6049183104605942
36653,42101021800,2020,22,White - Non-Latino,10,45.45454545454545,White - Non-Latino,75.20544729,0.6044049612426081
48211,42101028800,2020,126,Asian,8,6.349206349206349,Asian,10.50647821,0.6043134742489843
37233,42101023700,2014,275,White - Non-Latino,48,17.454545454545457,White - Non-Latino,28.88742882,0.6042263423064129
52219,42101030700,2017,274,Asian,11,4.014598540145985,Asian,6.64605873,0.6040570363942579
67102,42101036400,2019,161,Black - Non-Latino,21,13.043478260869565,Black - Non-Latino,21.62162162,0.603260869610462
59599,42101033701,2018,397,Asian,17,4.282115869017632,Asian,7.09828393,0.6032607192450855
18177,42101013500,2018,112,White - Non-Latino,33,29.464285714285715,White - Non-Latino,48.88268156,0.60275510209317
36391,42101021700,2018,286,Asian,6,2.097902097902098,Asian,3.48232848,0.6024423341884445
44237,42101027401,2014,524,White - Non-Latino,22,4.198473282442748,White - Non-Latino,6.97136245,0.6022457321011545
34401,42101020700,2016,312,White - Non-Latino,146,46.794871794871796,White - Non-Latino,77.72641671,0.6020459166343035
14149,42101010900,2022,300,White - Non-Latino,31,10.333333333333334,White - Non-Latino,17.16385646,0.6020403023886237
68697,42101037300,2022,51,White - Non-Latino,25,49.01960784313725,White - Non-Latino,81.42884952,0.6019931281369435
3427,42101006500,2020,648,Asian,2,0.30864197530864196,Asian,0.5127062,0.601986040560153
35845,42101021400,2020,42,White - Non-Latino,22,52.38095238095239,White - Non-Latino,87.03608247,0.6018303086999268
55229,42101031600,2016,502,White - Non-Latino,218,43.42629482071713,White - Non-Latino,72.22497932,0.6012642056747789
5519,42101007400,2016,931,Asian,8,0.8592910848549946,Asian,1.42923006,0.6012265686988102
51745,42101030502,2016,642,White - Non-Latino,78,12.149532710280374,White - Non-Latino,20.20893989,0.601195944785423
4693,42101007101,2021,1430,White - Non-Latino,41,2.867132867132867,White - Non-Latino,4.77121627,0.6009228475264373
60765,42101034200,2022,16,White - Non-Latino,8,50.0,White - Non-Latino,83.23036187,0.6007423117791618
35865,42101021400,2021,44,White - Non-Latino,23,52.27272727272727,White - Non-Latino,87.03608247,0.6005868576488939
67605,42101036600,2017,444,White - Non-Latino,206,46.3963963963964,White - Non-Latino,77.29762629,0.6002305455322722
59113,42101033500,2018,359,White - Non-Latino,128,35.65459610027855,White - Non-Latino,59.40217391,0.600223758717967
66891,42101036303,2018,89,Asian,1,1.1235955056179776,Asian,1.87332739,0.5997859806117379
69737,42101037900,2018,373,White - Non-Latino,209,56.03217158176944,White - Non-Latino,93.43367827,0.5996999435241162
66309,42101036203,2020,36,White - Non-Latino,19,52.77777777777778,White - Non-Latino,88.00935855,0.5996837000896171
69601,42101037800,2022,133,White - Non-Latino,69,51.8796992481203,White - Non-Latino,86.54153355,0.5994774661364931
37135,42101023600,2017,115,Asian,1,0.8695652173913043,Asian,1.45093547,0.5993135017860611
68737,42101037500,2014,67,White - Non-Latino,20,29.850746268656714,White - Non-Latino,49.85415009,0.5987615116247731
36669,42101021800,2021,20,White - Non-Latino,9,45.0,White - Non-Latino,75.20544729,0.598360911630182
36419,42101021700,2019,240,Asian,5,2.083333333333333,Asian,3.48232848,0.5982587068676913
55861,42101031800,2021,109,White - Non-Latino,18,16.51376146788991,White - Non-Latino,27.60766741,0.5981585196114151
66577,42101036301,2021,507,White - Non-Latino,239,47.14003944773176,White - Non-Latino,78.83626522,0.5979486638057124
37217,42101023600,2022,12,White - Non-Latino,4,33.33333333333333,White - Non-Latino,55.78465063,0.5975359342917037
58669,42101033300,2021,59,White - Non-Latino,28,47.45762711864407,White - Non-Latino,79.42978322,0.5974789958471709
34547,42101020800,2015,41,Asian,2,4.878048780487805,Asian,8.16844242,0.5971822447501325
19773,42101014200,2018,641,White - Non-Latino,283,44.14976599063963,White - Non-Latino,73.97759104,0.5967991843201229
67114,42101036400,2020,31,Black - Non-Latino,4,12.903225806451612,Black - Non-Latino,21.62162162,0.5967741935931451
29567,42101018002,2016,315,Asian,1,0.31746031746031744,Asian,0.53201247,0.5967159331064504
18377,42101013601,2022,31,White - Non-Latino,16,51.61290322580645,White - Non-Latino,86.51475532,0.5965791966341591
60579,42101034100,2021,49,Asian,1,2.0408163265306123,Asian,3.42478035,0.595896997169647
39369,42101024700,2015,3765,White - Non-Latino,141,3.745019920318725,White - Non-Latino,6.2853267,0.5958353637080989
16115,42101012100,2014,80,Asian,2,2.5,Asian,4.20102081,0.5950934577731835
51779,42101030502,2018,923,Asian,38,4.117009750812568,Asian,6.91899298,0.5950301962602321
50787,42101030000,2020,1026,Asian,12,1.1695906432748537,Asian,1.96576625,0.5949795115644364
44929,42101027500,2023,39,White - Non-Latino,2,5.128205128205128,White - Non-Latino,8.62107374,0.5948452922298201
35657,42101021300,2022,105,White - Non-Latino,55,52.38095238095239,White - Non-Latino,88.05970149,0.5948345440042258
64751,42101035702,2016,139,Asian,7,5.0359712230215825,Asian,8.4676504,0.5947306496051824
66373,42101036203,2023,65,White - Non-Latino,34,52.307692307692314,White - Non-Latino,88.00935855,0.5943423877811266
19801,42101014200,2019,487,White - Non-Latino,214,43.94250513347023,White - Non-Latino,73.97759104,0.5939975135133871
56855,42101032500,2015,586,Asian,7,1.1945392491467577,Asian,2.01179327,0.5937683891082693
48327,42101028901,2015,305,Asian,13,4.2622950819672125,Asian,7.18174747,0.5934899688093895
66339,42101036203,2022,129,Asian,2,1.550387596899225,Asian,2.61259505,0.5934282072911471
35133,42101021100,2017,113,White - Non-Latino,57,50.442477876106196,White - Non-Latino,85.00214869,0.5934259151503126
40945,42101025700,2014,33,White - Non-Latino,11,33.33333333333333,White - Non-Latino,56.1940514,0.5931825967852058
50945,42101030100,2015,1172,White - Non-Latino,163,13.907849829351534,White - Non-Latino,23.46225933,0.5927753859394211
51215,42101030200,2016,2287,Asian,31,1.355487538259729,Asian,2.28727025,0.5926223795634682
43851,42101027200,2016,76,Asian,3,3.9473684210526314,Asian,6.66199158,0.5925207760548733
69183,42101037700,2016,526,Asian,12,2.2813688212927756,Asian,3.85093168,0.5924199676512505
71309,42101038700,2022,21,White - Non-Latino,10,47.61904761904761,White - Non-Latino,80.4088586,0.5922114608781129
34427,42101020700,2018,253,Asian,5,1.9762845849802373,Asian,3.33846944,0.5919732441763006
70013,42101038000,2020,32,White - Non-Latino,13,40.625,White - Non-Latino,68.63157895,0.5919286809588984
3233,42101006400,2022,361,White - Non-Latino,15,4.1551246537396125,White - Non-Latino,7.02146691,0.5917744407257504
59927,42101033702,2022,124,Asian,9,7.258064516129033,Asian,12.2705314,0.5915036830539412
16713,42101012500,2018,916,White - Non-Latino,357,38.97379912663755,White - Non-Latino,65.8925144,0.5914753668382937
2041,42101006000,2015,971,White - Non-Latino,99,10.1956745623069,White - Non-Latino,17.24031008,0.5913857996170623
58925,42101033400,2021,224,White - Non-Latino,80,35.714285714285715,White - Non-Latino,60.39290241,0.5913656123334794
58973,42101033400,2023,28,White - Non-Latino,10,35.714285714285715,White - Non-Latino,60.39290241,0.5913656123334794
72873,42101980300,2022,137,White - Non-Latino,81,59.12408759124088,White - Non-Latino,100.0,0.5912408759124088
40309,42101025300,2016,680,White - Non-Latino,23,3.3823529411764706,White - Non-Latino,5.72213893,0.591099409251231
60093,42101033800,2019,200,White - Non-Latino,89,44.5,White - Non-Latino,75.31456954,0.5908551329682075
19745,42101014200,2017,714,White - Non-Latino,312,43.69747899159664,White - Non-Latino,73.97759104,0.590685346431046
40881,42101025600,2018,122,White - Non-Latino,34,27.86885245901639,White - Non-Latino,47.19183078,0.5905439987894531
5489,42101007400,2014,1263,White - Non-Latino,49,3.879651623119557,White - Non-Latino,6.56984786,0.5905238151313228
59547,42101033701,2016,334,Asian,14,4.191616766467066,Asian,7.09828393,0.5905112852349744
35381,42101021200,2020,26,White - Non-Latino,13,50.0,White - Non-Latino,84.67706013,0.5904786954487764
40453,42101025400,2014,196,White - Non-Latino,9,4.591836734693878,White - Non-Latino,7.78061224,0.5901639347977427
50313,42101029800,2021,217,White - Non-Latino,46,21.19815668202765,White - Non-Latino,35.92788971,0.5900195322668076
35155,42101021100,2019,116,Asian,2,1.7241379310344827,Asian,2.92221745,0.5900101414542174
37093,42101023500,2019,24,White - Non-Latino,8,33.33333333333333,White - Non-Latino,56.50301464,0.589939024416863
54823,42101031501,2020,86,Asian,3,3.488372093023256,Asian,5.91925366,0.5893263396695279
52265,42101030700,2018,251,White - Non-Latino,79,31.47410358565737,White - Non-Latino,53.41576507,0.5892287332103426
13783,42101010800,2017,1066,Asian,8,0.7504690431519699,Asian,1.27388535,0.5891181990215759
66211,42101036203,2017,195,Asian,3,1.5384615384615385,Asian,2.61259505,0.5888633749273691
22251,42101015300,2016,1547,Asian,48,3.1027795733678087,Asian,5.28012898,0.587633291747318
60971,42101034400,2022,639,Asian,46,7.198748043818466,Asian,12.25528583,0.5873994408352747
16003,42101012000,2015,130,Asian,2,1.5384615384615385,Asian,2.61941448,0.5873303175988928
55045,42101031502,2018,106,White - Non-Latino,46,43.39622641509434,White - Non-Latino,73.91737183,0.587091036122061
1527,42101005400,2019,92,Asian,3,3.260869565217391,Asian,5.55555556,0.5869565212695652
60573,42101034100,2020,20,White - Non-Latino,10,50.0,White - Non-Latino,85.1891698,0.5869290675961019
35369,42101021200,2019,153,White - Non-Latino,76,49.673202614379086,White - Non-Latino,84.67706013,0.5866193575700263
68379,42101037200,2019,516,Asian,46,8.914728682170542,Asian,15.19792648,0.5865753261737415
525,42101001202,2014,53,White - Non-Latino,25,47.16981132075472,White - Non-Latino,80.41658556,0.5865681935172518
37987,42101024100,2017,1629,Asian,10,0.6138735420503376,Asian,1.04675506,0.5864538567889394
51431,42101030501,2014,384,Asian,13,3.3854166666666665,Asian,5.77327471,0.5863945224714011
59997,42101033800,2015,265,White - Non-Latino,117,44.15094339622642,White - Non-Latino,75.31456954,0.5862204838438013
69611,42101037900,2014,400,Asian,3,0.75,Asian,1.27939793,0.5862132354708437
2599,42101006200,2018,1481,Asian,42,2.835921674544227,Asian,4.84084881,0.5858314906852518
71001,42101038400,2022,12,White - Non-Latino,6,50.0,White - Non-Latino,85.3508412,0.5858173076799154
29325,42101017900,2023,37,White - Non-Latino,9,24.324324324324326,White - Non-Latino,41.56502455,0.5852113546826795
34565,42101020800,2015,41,White - Non-Latino,13,31.70731707317073,White - Non-Latino,54.18569254,0.585160317915367
48549,42101028901,2023,19,White - Non-Latino,1,5.263157894736842,White - Non-Latino,8.9966295,0.5850144095337974
17857,42101013402,2014,556,White - Non-Latino,231,41.54676258992806,White - Non-Latino,71.04722793,0.5847766872883826
58269,42101033102,2022,102,White - Non-Latino,50,49.01960784313725,White - Non-Latino,83.98069964,0.5837008747637203
62145,42101034702,2021,55,White - Non-Latino,26,47.27272727272727,White - Non-Latino,81.06120305,0.5831732751803426
55683,42101031800,2015,132,Asian,5,3.787878787878788,Asian,6.49738611,0.5829850225537525
16509,42101012204,2016,89,White - Non-Latino,13,14.606741573033707,White - Non-Latino,25.05611672,0.5829611083099117
64281,42101035601,2023,14,White - Non-Latino,7,50.0,White - Non-Latino,85.76944291,0.5829581993725462
67633,42101036600,2018,333,White - Non-Latino,150,45.04504504504504,White - Non-Latino,77.29762629,0.5827481024585166
2543,42101006200,2016,1064,Asian,30,2.819548872180451,Asian,4.84084881,0.5824492734323696
53395,42101031102,2016,513,Asian,23,4.483430799220272,Asian,7.7043673,0.5819336779569521
2323,42101006100,2017,332,Asian,18,5.421686746987952,Asian,9.3179635,0.5818531857296878
62453,42101034801,2023,80,White - Non-Latino,41,51.24999999999999,White - Non-Latino,88.22982089,0.580869364609678
52241,42101030700,2017,274,White - Non-Latino,85,31.02189781021898,White - Non-Latino,53.41576507,0.580762959578798
16361,42101012201,2018,13,White - Non-Latino,3,23.076923076923077,White - Non-Latino,39.74579182,0.5806129912176216
2293,42101006100,2015,470,White - Non-Latino,36,7.659574468085106,White - Non-Latino,13.19244316,0.5806031813204421
413,42101000901,2014,195,White - Non-Latino,76,38.97435897435898,White - Non-Latino,67.13532513,0.5805342999216809
20133,42101014300,2022,117,White - Non-Latino,56,47.863247863247864,White - Non-Latino,82.55733148,0.5797576908701684
47939,42101028700,2018,279,Asian,2,0.7168458781362007,Asian,1.23653769,0.5797202009557838
16629,42101012500,2015,1278,White - Non-Latino,488,38.18466353677621,White - Non-Latino,65.8925144,0.5794992630722287
40155,42101025200,2019,3350,Asian,9,0.26865671641791045,Asian,0.46361337,0.5794844018797612
19373,42101014000,2023,27,White - Non-Latino,2,7.4074074074074066,White - Non-Latino,12.79069767,0.5791245793246402
37009,42101023100,2018,166,White - Non-Latino,86,51.80722891566265,White - Non-Latino,89.46117274,0.5791029485632769
48281,42101028800,2022,140,White - Non-Latino,8,5.714285714285714,White - Non-Latino,9.87043581,0.5789294236123211
2537,42101006200,2015,1360,White - Non-Latino,71,5.220588235294118,White - Non-Latino,9.01856764,0.5788711072187642
11711,42101009802,2017,182,Asian,2,1.098901098901099,Asian,1.89954338,0.5785080301251657
29591,42101018002,2017,325,Asian,1,0.3076923076923077,Asian,0.53201247,0.5783554428570212
65239,42101035900,2019,261,Asian,17,6.513409961685824,Asian,11.2638915,0.5782557441791608
60499,42101034100,2017,202,Asian,4,1.9801980198019802,Asian,3.42478035,0.5781970863626277
36945,42101023100,2014,29,White - Non-Latino,15,51.724137931034484,White - Non-Latino,89.46117274,0.5781741547404008
51875,42101030502,2022,125,Asian,5,4.0,Asian,6.91899298,0.5781188117349413
18269,42101013601,2014,72,White - Non-Latino,36,50.0,White - Non-Latino,86.51475532,0.5779360967393417
69449,42101037800,2016,562,White - Non-Latino,281,50.0,White - Non-Latino,86.54153355,0.5777572680880694
50349,42101029800,2023,53,White - Non-Latino,11,20.754716981132077,White - Non-Latino,35.92788971,0.5776770400003568
22949,42101015800,2015,252,White - Non-Latino,129,51.19047619047619,White - Non-Latino,88.61717101,0.5776586592309475
6687,42101008101,2015,796,Asian,2,0.25125628140703515,Asian,0.4350979,0.5774706828211195
145,42101000100,2014,148,White - Non-Latino,71,47.97297297297297,White - Non-Latino,83.09373203,0.5773356401377291
71453,42101038800,2020,27,White - Non-Latino,9,33.33333333333333,White - Non-Latino,57.74610005,0.5772395591125868
50973,42101030100,2016,1270,White - Non-Latino,172,13.543307086614172,White - Non-Latino,23.46225933,0.577237975939386
3653,42101006600,2018,3760,White - Non-Latino,103,2.7393617021276597,White - Non-Latino,4.74666667,0.5771127177395964
54765,42101031501,2017,344,White - Non-Latino,161,46.80232558139535,White - Non-Latino,81.1002091,0.5770925389808317
16469,42101012204,2014,83,White - Non-Latino,12,14.457831325301203,White - Non-Latino,25.05611672,0.5770180386237124
4665,42101007101,2020,545,White - Non-Latino,15,2.7522935779816518,White - Non-Latino,4.77121627,0.5768536620918363
10275,42101009100,2023,27,Asian,2,7.4074074074074066,Asian,12.84338209,0.5767489712211316
23161,42101016000,2016,1020,White - Non-Latino,511,50.09803921568627,White - Non-Latino,86.94658669,0.5761932828289877
